DFF 1.1	Flow Table																											
																												
			Gate			Command				Bin Number		Sort Number			Flag			Group				Device			Debug			
	Label	Enable	Job	Part	Env	Opcode	Parameter	TName	TNum	Pass	Fail	Pass	Fail	Result	Pass	Fail	State	Specifier	Sense	Condition	Name	Sense	Condition	Name	Assume	Sites	Comment	
						Test	program_ckbd_v1							Fail														
						Test	margin_read1_ckbd							Fail														
						Test	margin_read0_ckbd							Fail														
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						Test	margin_read1_all1_v1							Fail														
		data_collection				Test	nvm_allflash_vsgdist	ErsSatVsg						None														
		data_collection				Test	nvm_allflash_vsgdist_tifr	ErsSatVsgTIFR						None														
		data_collection				Test	nvm_allflash_vsgdist_uifr	ErsSatVsgUIFR						None														
						logprint	Should_be_v1																					
						Test	program_ckbd_v1							Fail														
						logprint	Should_be_v2																					
						Test	program_ckbd_v2							Fail														
						logprint	Should_be_v1																					
						Test	program_ckbd_v1							Fail														
						logprint	Should_be_v2																					
						Test	program_ckbd_v2							Fail														
						logprint	Should_be_a_v1_test_instance_group																					
						Test	program_ckbd_grp_v1							Fail														
						logprint	Should_be_a_v2_test_instance_group																					
						Test	program_ckbd_grp_v2							Fail														
						logprint	Should_be_a_v1_test_instance_group																					
						Test	program_ckbd_grp_v1							Fail														
						logprint	Should_be_a_v2_test_instance_group																					
						Test	program_ckbd_grp_v2							Fail														
			P1			Test	p1_only_test							Fail														
			P1,P2			Test	p1_or_p2_only_test							Fail														
			!P1			Test	not_p1_test							Fail														
			!P1,!P2			Test	not_p1_or_p2_test							Fail														
			!P1,!P2			Test	another_not_p1_or_p2_test							Fail														
						logprint	Verify_that_a_test_with_an_external_instance_works																					
						Test	por_ins							Fail														
						logprint	Verify_that_a_request_to_use_the_current_context_works																					
			P1			Test	erase_all_v1							Fail														
			P1			Test	erase_all_v1							Fail														
			P1			Test	erase_all_v1							Fail														
			!P2			Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						Test	margin_read1_all1_v1							None		erase_vfy_0_FAILED												
						Test	erase_all_v1							Fail									flag-true	erase_vfy_0_FAILED				
						Test	margin_read1_all1_v1							None		erase_vfy_1_FAILED												
						Test	erase_all_v1							Fail									flag-true	erase_vfy_1_FAILED				
						Test	margin_read1_all1_v1							None		erase_vfy_2_FAILED												
						Test	erase_all_v1							Fail									flag-true	erase_vfy_2_FAILED				
						Test	margin_read1_all1_v1							None		erase_vfy_3_FAILED												
						Test	erase_all_v1							Fail									flag-true	erase_vfy_3_FAILED				
						Test	margin_read1_all1_v1							None		erase_vfy_4_FAILED												
						Test	erase_all_v1							Fail									flag-true	erase_vfy_4_FAILED				
						Test	margin_read1_all1_v1							Fail														
						logprint	Test_if_enable																					
		do_erase				Test	erase_all_v1							Fail														
		do_erase				Test	erase_all_v1							Fail														
						logprint	Test_unless_enable																					
		no_extra_erase				goto	RGEN_LABEL_1																					
						Test	erase_all_v1							Fail														
	RGEN_LABEL_1					nop																						
		no_extra_erase				goto	RGEN_LABEL_2																					
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
	RGEN_LABEL_2					nop																						
						Test	erase_all_v1							Fail														
						Test	erase_all_v1							Fail														
						logprint	Test_if_passed																					
						Test	erase_all_v1							None	erase_passed_1_PASSED													
						Test	erase_all_v1							None	erase_passed_2_PASSED													
						Test	margin_read1_all1_v1							Fail									flag-true	erase_passed_1_PASSED				
						Test	margin_read1_all1_v1							Fail									flag-true	erase_passed_2_PASSED				
						logprint	Test_unless_passed																					
						Test	erase_all_v1							None		erase_passed_3_FAILED												
						Test	erase_all_v1							None		erase_passed_4_FAILED												
						Test	margin_read1_all1_v1							Fail									flag-true	erase_passed_3_FAILED				
						Test	margin_read1_all1_v1							Fail									flag-true	erase_passed_4_FAILED				
						logprint	Test_if_failed																					
						Test	erase_all_v1							None		erase_failed_1_FAILED												
						Test	erase_all_v1							None		erase_failed_2_FAILED												
						Test	margin_read1_all1_v1							Fail									flag-true	erase_failed_1_FAILED				
